company_id,year,issue,category,explanation
ABB,2012-12,DEBT_FREE,data_source_issue,Interest is zero so ICR is stored as None and label Debt Free
ABB,2012-12,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ABB,2012-12,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ABB,2014-03,DEBT_FREE,data_source_issue,Interest is zero so ICR is stored as None and label Debt Free
ABB,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ABB,2014-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ABB,2015-03,DEBT_FREE,data_source_issue,Interest is zero so ICR is stored as None and label Debt Free
ABB,2015-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ABB,2015-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ABB,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ABB,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ABB,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ABB,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ABB,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ABB,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ABB,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ABB,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ABB,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ABB,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ABB,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ABB,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ABB,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ABB,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ABB,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ABB,2023-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ABB,2024-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIENSOL,2014-03,DEBT_FREE,data_source_issue,Interest is zero so ICR is stored as None and label Debt Free
ADANIENSOL,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIENSOL,2014-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIENSOL,2015-03,HIGH_LEVERAGE,formula_discrepancy,D/E > 5 for non-financial company
ADANIENSOL,2015-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIENSOL,2015-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIENSOL,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIENSOL,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIENSOL,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIENSOL,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIENSOL,TTM,pat_cagr_10yr_flag,TURNAROUND,CAGR edge case handled and documented
ADANIENSOL,TTM,eps_cagr_10yr_flag,ZERO_BASE,CAGR edge case handled and documented
ADANIENT,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIENT,2013-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIENT,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIENT,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIENT,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIENT,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIENT,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIENT,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIENT,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIENT,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIENT,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIENT,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIENT,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIENT,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIENT,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIENT,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIENT,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIENT,2023-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIENT,2024-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIGREEN,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIGREEN,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIGREEN,2018-03,HIGH_LEVERAGE,formula_discrepancy,D/E > 5 for non-financial company
ADANIGREEN,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIGREEN,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIGREEN,2019-03,HIGH_LEVERAGE,formula_discrepancy,D/E > 5 for non-financial company
ADANIGREEN,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIGREEN,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIGREEN,2020-03,HIGH_LEVERAGE,formula_discrepancy,D/E > 5 for non-financial company
ADANIGREEN,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIGREEN,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIGREEN,2021-03,HIGH_LEVERAGE,formula_discrepancy,D/E > 5 for non-financial company
ADANIGREEN,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIGREEN,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIGREEN,2022-03,HIGH_LEVERAGE,formula_discrepancy,D/E > 5 for non-financial company
ADANIGREEN,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIGREEN,2023-03,HIGH_LEVERAGE,formula_discrepancy,D/E > 5 for non-financial company
ADANIGREEN,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIGREEN,2024-03,HIGH_LEVERAGE,formula_discrepancy,D/E > 5 for non-financial company
ADANIGREEN,2024-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIGREEN,TTM,revenue_cagr_10yr_flag,INSUFFICIENT,CAGR edge case handled and documented
ADANIGREEN,TTM,pat_cagr_5yr_flag,TURNAROUND,CAGR edge case handled and documented
ADANIGREEN,TTM,pat_cagr_10yr_flag,INSUFFICIENT,CAGR edge case handled and documented
ADANIGREEN,TTM,eps_cagr_5yr_flag,ZERO_BASE,CAGR edge case handled and documented
ADANIGREEN,TTM,eps_cagr_10yr_flag,INSUFFICIENT,CAGR edge case handled and documented
ADANIPORTS,2013-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIPORTS,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIPORTS,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIPORTS,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIPORTS,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIPORTS,2023-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIPOWER,2013-03,HIGH_LEVERAGE,formula_discrepancy,D/E > 5 for non-financial company
ADANIPOWER,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIPOWER,2013-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIPOWER,2014-03,HIGH_LEVERAGE,formula_discrepancy,D/E > 5 for non-financial company
ADANIPOWER,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIPOWER,2014-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIPOWER,2015-03,HIGH_LEVERAGE,formula_discrepancy,D/E > 5 for non-financial company
ADANIPOWER,2015-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIPOWER,2015-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIPOWER,2016-03,HIGH_LEVERAGE,formula_discrepancy,D/E > 5 for non-financial company
ADANIPOWER,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIPOWER,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIPOWER,2017-03,HIGH_LEVERAGE,formula_discrepancy,D/E > 5 for non-financial company
ADANIPOWER,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIPOWER,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIPOWER,2018-03,HIGH_LEVERAGE,formula_discrepancy,D/E > 5 for non-financial company
ADANIPOWER,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIPOWER,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIPOWER,2019-03,HIGH_LEVERAGE,formula_discrepancy,D/E > 5 for non-financial company
ADANIPOWER,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIPOWER,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIPOWER,2020-03,HIGH_LEVERAGE,formula_discrepancy,D/E > 5 for non-financial company
ADANIPOWER,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIPOWER,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIPOWER,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIPOWER,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIPOWER,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIPOWER,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIPOWER,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIPOWER,2023-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIPOWER,2024-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ADANIPOWER,2024-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ADANIPOWER,TTM,pat_cagr_5yr_flag,TURNAROUND,CAGR edge case handled and documented
ADANIPOWER,TTM,pat_cagr_10yr_flag,TURNAROUND,CAGR edge case handled and documented
ADANIPOWER,TTM,eps_cagr_5yr_flag,TURNAROUND,CAGR edge case handled and documented
ADANIPOWER,TTM,eps_cagr_10yr_flag,TURNAROUND,CAGR edge case handled and documented
AMBUJACEM,2012-12,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
AMBUJACEM,2012-12,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
AMBUJACEM,2014-12,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
AMBUJACEM,2021-12,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
AMBUJACEM,2021-12,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
APOLLOHOSP,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
APOLLOHOSP,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
APOLLOHOSP,2015-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
APOLLOHOSP,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
APOLLOHOSP,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
APOLLOHOSP,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
APOLLOHOSP,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
APOLLOHOSP,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
APOLLOHOSP,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
APOLLOHOSP,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
APOLLOHOSP,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
APOLLOHOSP,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
APOLLOHOSP,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
APOLLOHOSP,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ASIANPAINT,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ASIANPAINT,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ASIANPAINT,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ASIANPAINT,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ASIANPAINT,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ASIANPAINT,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ASIANPAINT,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ASIANPAINT,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ASIANPAINT,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ASIANPAINT,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ASIANPAINT,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ASIANPAINT,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ASIANPAINT,2023-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ASIANPAINT,2024-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ATGL,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ATGL,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ATGL,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ATGL,TTM,revenue_cagr_10yr_flag,INSUFFICIENT,CAGR edge case handled and documented
ATGL,TTM,pat_cagr_10yr_flag,INSUFFICIENT,CAGR edge case handled and documented
ATGL,TTM,eps_cagr_10yr_flag,INSUFFICIENT,CAGR edge case handled and documented
BAJAJ-AUTO,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJ-AUTO,2013-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJAJ-AUTO,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJ-AUTO,2014-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJAJ-AUTO,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJ-AUTO,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJ-AUTO,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJAJ-AUTO,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJ-AUTO,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJAJ-AUTO,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJ-AUTO,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJ-AUTO,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJAJ-AUTO,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJ-AUTO,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJAJ-AUTO,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJ-AUTO,2023-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJAJ-AUTO,2024-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
AXISBANK,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
AXISBANK,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
AXISBANK,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
AXISBANK,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
AXISBANK,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
AXISBANK,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
AXISBANK,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
AXISBANK,2023-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJAJFINSV,2013-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJAJFINSV,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJFINSV,2014-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJAJFINSV,2015-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJFINSV,2015-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJAJFINSV,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJFINSV,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJAJFINSV,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJFINSV,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJAJFINSV,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJFINSV,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJAJFINSV,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJFINSV,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJAJFINSV,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJFINSV,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJAJFINSV,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJFINSV,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJAJFINSV,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJFINSV,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJAJFINSV,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJFINSV,2023-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJAJFINSV,2024-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJFINSV,2024-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJAJHLDNG,2013-03,DEBT_FREE,data_source_issue,Interest is zero so ICR is stored as None and label Debt Free
BAJAJHLDNG,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJHLDNG,2014-03,DEBT_FREE,data_source_issue,Interest is zero so ICR is stored as None and label Debt Free
BAJAJHLDNG,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJHLDNG,2015-03,DEBT_FREE,data_source_issue,Interest is zero so ICR is stored as None and label Debt Free
BAJAJHLDNG,2015-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJHLDNG,2016-03,DEBT_FREE,data_source_issue,Interest is zero so ICR is stored as None and label Debt Free
BAJAJHLDNG,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJHLDNG,2017-03,DEBT_FREE,data_source_issue,Interest is zero so ICR is stored as None and label Debt Free
BAJAJHLDNG,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJHLDNG,2018-03,DEBT_FREE,data_source_issue,Interest is zero so ICR is stored as None and label Debt Free
BAJAJHLDNG,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJHLDNG,2019-03,DEBT_FREE,data_source_issue,Interest is zero so ICR is stored as None and label Debt Free
BAJAJHLDNG,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJHLDNG,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJHLDNG,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJHLDNG,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJHLDNG,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJAJHLDNG,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJAJHLDNG,2024-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJFINANCE,2015-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJFINANCE,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJFINANCE,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJFINANCE,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJFINANCE,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJFINANCE,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJFINANCE,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJFINANCE,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJFINANCE,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJFINANCE,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJFINANCE,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJFINANCE,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BAJFINANCE,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BAJFINANCE,2024-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BANKBARODA,2015-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BANKBARODA,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BANKBARODA,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BANKBARODA,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BANKBARODA,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BANKBARODA,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BANKBARODA,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BANKBARODA,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BHARTIARTL,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BHARTIARTL,2013-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BHARTIARTL,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BHARTIARTL,2014-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BHARTIARTL,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BHARTIARTL,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BHARTIARTL,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BHARTIARTL,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
BHARTIARTL,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
BHARTIARTL,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
